1,5.0997
1.0101,5.5441
1.0201,5.0805
1.0302,4.9859
1.0402,5.1865
1.0503,4.8971
1.0603,4.8936
1.0704,5.8137
1.0804,5.0537
1.0905,5.168
1.1005,5.7213
1.1106,6.1331
1.1206,5.8086
1.1307,6.1758
1.1407,6.3849
1.1508,5.4588
1.1608,5.7916
1.1709,5.7457
1.1809,6.3901
1.191,6.4618
1.201,6.7928
1.2111,6.4236
1.2211,6.4049
1.2312,6.669
1.2412,7.2318
1.2513,6.4384
1.2613,6.9492
1.2714,7.2558
1.2814,7.5536
1.2915,6.5091
1.3015,6.5668
1.3116,7.3344
1.3216,7.8076
1.3317,6.8507
1.3417,7.3841
1.3518,7.7221
1.3618,7.5329
1.3719,8.2373
1.3819,8.3106
1.392,8.003
1.402,8.1426
1.4121,7.2439
1.4221,7.5788
1.4322,8.2595
1.4422,8.7535
1.4523,8.8132
1.4623,7.6906
1.4724,9.0762
1.4824,8.3975
1.4925,8.2438
1.5025,8.8009
1.5126,8.6504
1.5226,8.19
1.5327,9.3148
1.5427,9.2908
1.5528,9.7259
1.5628,9.5466
1.5729,8.8429
1.5829,10.081
1.593,9.5916
1.603,9.7271
1.6131,9.6096
1.6231,10.311
1.6332,9.1909
1.6432,10.024
1.6533,10.169
1.6633,9.4858
1.6734,9.6466
1.6834,10.944
1.6935,9.8234
1.7035,10.456
1.7136,9.9427
1.7236,9.6483
1.7337,10.812
1.7437,10.089
1.7538,10.773
1.7638,10.515
1.7739,11.093
1.7839,11.735
1.794,11.295
1.804,11.7
1.8141,10.662
1.8241,12.111
1.8342,10.923
1.8442,11.627
1.8543,11.336
1.8643,12.328
1.8744,11.306
1.8844,12.395
1.8945,11.496
1.9045,12.014
1.9146,12.864
1.9246,11.936
1.9347,12.244
1.9447,13.371
1.9548,12.481
1.9648,12.6
1.9749,11.785
1.9849,13.612
1.995,12.383
2.005,13.057
2.0151,12.859
2.0251,14.067
2.0352,12.383
2.0452,12.584
2.0553,13.443
2.0653,13.864
2.0754,13.403
2.0854,14.448
2.0955,14.587
2.1055,13.494
2.1156,13.592
2.1256,13.577
2.1357,13.576
2.1457,14.807
2.1558,13.716
2.1658,14.18
2.1759,13.84
2.1859,15.759
2.196,14.564
2.206,14.806
2.2161,14.758
2.2261,16.29
2.2362,14.404
2.2462,16.264
2.2563,15.874
2.2663,15.032
2.2764,15.327
2.2864,15.57
2.2965,17.083
2.3065,16.52
2.3166,16.621
2.3266,16.681
2.3367,16.064
2.3467,17.485
2.3568,17.657
2.3668,16.94
2.3769,17.836
2.3869,16.048
2.397,16.992
2.407,16.815
2.4171,16.974
2.4271,16.487
2.4372,16.831
2.4472,16.385
2.4573,17.214
2.4673,17.113
2.4774,16.699
2.4874,19.087
2.4975,19.04
2.5075,18.328
2.5176,17.797
2.5276,19.69
2.5377,18.345
2.5477,19.686
2.5578,19.114
2.5678,18.503
2.5779,18.219
2.5879,20.185
2.598,18.268
2.608,20.226
2.6181,19.878
2.6281,18.301
2.6382,18.876
2.6482,18.999
2.6583,21.126
2.6683,20.923
2.6784,19.615
2.6884,19.221
2.6985,19.67
2.7085,20.117
2.7186,20.799
2.7286,19.797
2.7387,19.747
2.7487,20.869
2.7588,22.438
2.7688,22.363
2.7789,20.634
2.7889,21.339
2.799,20.457
2.809,20.918
2.8191,21.953
2.8291,22.052
2.8392,22.062
2.8492,21.835
2.8593,22.725
2.8693,22.259
2.8794,23.073
2.8894,22.763
2.8995,23.327
2.9095,21.589
2.9196,23.052
2.9296,24.172
2.9397,23.254
2.9497,22.714
2.9598,23.37
2.9698,24.525
2.9799,24.137
2.9899,25.112
3,22.701
