273,161,2
364,146,1
456,203,1
236,281,1
313,62,1
101,158,2
161,107,2
351,270,2
439,228,1
153,151,2
441,309,1
336,127,1
222,247,1
444,312,1
398,220,1
184,85,1
305,91,1
439,296,1
443,157,1
315,417,2
405,128,1
239,287,1
296,165,2
357,272,2
159,246,1
265,166,2
295,193,2
311,425,2
234,313,1
232,286,1
342,101,1
464,156,1
175,87,1
180,310,1
177,159,2
241,321,1
456,311,1
57,234,2
231,263,1
276,218,2
326,126,1
305,430,2
421,93,1
63,229,2
68,167,2
306,324,2
268,437,2
241,155,2
417,305,1
422,300,1
351,393,2
302,208,2
318,73,1
284,399,2
313,321,2
162,304,1
409,155,1
279,63,1
372,137,1
152,162,2
145,182,2
172,243,1
395,76,2
355,325,2
266,375,2
454,132,1
448,123,1
429,259,1
317,390,2
186,154,2
68,200,2
289,246,2
382,172,1
161,95,1
252,194,2
168,164,2
222,152,2
225,329,1
452,264,1
204,309,1
135,165,2
426,134,1
304,181,2
114,194,2
112,230,2
201,318,1
271,97,1
322,224,2
441,227,1
148,94,1
75,178,2
399,206,1
284,409,2
109,176,2
155,288,1
417,232,1
363,78,1
314,289,2
281,381,2
228,83,1
418,126,1
347,109,1
340,294,2
209,336,1
264,399,2
355,346,2
429,302,1
143,142,2
370,293,2
341,106,1
404,80,2
460,300,1
389,139,1
316,355,2
282,439,2
356,309,2
57,212,2
302,231,2
70,243,2
419,155,1
195,325,1
113,165,2
302,323,2
83,240,2
167,278,1
333,101,1
205,253,1
149,283,1
210,183,2
212,62,1
357,118,1
54,241,2
371,157,1
208,252,1
207,302,1
323,396,2
271,442,2
303,111,1
329,115,1
271,75,1
339,292,2
440,155,1
171,296,1
212,335,1
304,208,2
97,177,2
356,234,2
204,289,1
411,177,1
195,101,1
266,418,2
354,328,2
250,65,1
417,196,1
342,96,1
163,254,1
299,372,2
137,180,2
447,161,1
214,66,1
334,239,2
139,199,2
190,191,2
180,75,1
349,325,2
428,171,1
295,436,2
171,65,1
421,214,1
247,428,2
418,171,1
193,98,1
183,238,1
163,86,1
165,270,1
192,156,2
158,263,1
443,129,1
340,228,2
294,361,2
133,199,2
377,167,1
424,249,1
261,165,2
354,244,2
262,169,2
81,178,2
295,194,2
294,376,2
158,314,1
93,244,2
231,65,1
356,105,1
343,199,2
320,198,2
112,203,2
225,147,2
262,441,2
179,187,2
184,103,1
302,64,1
301,191,2
459,137,1
316,197,2
393,185,1
273,172,2
117,203,2
369,345,2
78,195,2
191,108,1
284,363,2
133,149,2
360,144,1
237,318,1
323,304,2
314,287,2
334,251,2
300,203,2
128,170,2
343,211,2
295,392,2
248,65,1
336,239,2
194,102,1
211,276,1
197,193,2
259,403,2
218,172,2
93,201,2
272,404,2
335,206,2
47,237,2
384,152,1
263,328,1
200,183,2
200,81,1
319,267,2
314,337,2
387,155,1
432,185,1
72,170,2
195,185,2
341,312,2
224,91,1
46,231,2
292,197,2
149,162,2
268,423,2
391,109,1
295,387,2
261,313,1
64,261,2
424,197,1
196,200,2
296,426,2
240,157,2
222,164,2
263,310,1
458,286,1
270,299,1
271,101,1
318,304,2
347,81,1
178,326,1
68,192,2
285,378,2
183,235,1
246,276,1
272,432,2
252,55,1
352,148,1
349,384,2
431,195,1
321,288,2
441,207,1
407,283,1
48,256,2
325,56,1
333,119,1
368,343,2
166,281,1
432,302,1
443,317,1
307,252,2
207,237,1
448,235,1
228,313,1
162,244,1
290,372,2
286,432,2
414,316,1
259,100,1
369,117,1
400,246,1
316,413,2
206,295,1
54,197,2
291,168,2
305,218,2
177,314,1
352,382,2
302,242,2
441,290,1
209,279,1
442,296,1
355,382,2
92,170,2
281,211,2
238,93,1
413,319,1
428,306,1
361,337,2
347,366,2
148,178,2
210,309,1
161,138,2
372,125,1
313,111,1
463,126,1
389,163,1
364,100,1
427,153,1
102,154,2
223,316,1
408,137,1
364,97,1
300,87,1
305,397,2
292,396,2
353,221,2
392,103,1
253,179,2
429,247,1
267,377,2
408,104,1
199,96,1
327,356,2
258,186,2
358,160,1
334,318,2
345,317,2
319,106,1
182,334,2
403,146,1
175,253,1
304,309,2
99,243,2
59,226,2
297,332,2
350,351,2
142,162,2
283,95,1
228,255,1
434,252,1
350,260,2
418,97,1
185,325,1
143,177,2
267,422,2
417,161,1
355,369,2
161,188,2
79,190,2
222,162,2
452,207,1
335,227,2
230,257,1
126,154,2
262,197,2
229,72,1
436,253,1
391,118,1
200,153,2
247,84,1
276,402,2
34,245,2
224,69,1
303,73,1
345,276,2
170,183,2
316,235,2
434,206,1
337,94,1
299,236,2
176,185,2
196,158,2
334,424,2
453,296,1
192,162,2
168,183,2
268,314,1
264,58,1
247,264,1
464,174,1
325,348,2
230,188,2
428,242,1
261,54,1
62,171,2
234,197,2
165,314,1
339,78,1
452,282,1
136,177,2
450,118,1
247,208,2
151,304,1
392,132,1
260,190,2
191,295,1
357,261,2
381,113,1
307,84,1
413,109,1
252,168,2
300,179,2
230,289,1
191,147,2
427,329,1
158,136,2
288,104,1
322,317,2
227,163,2
182,247,1
244,168,2
436,212,1
221,300,1
427,188,1
324,303,2
429,193,1
270,192,2
166,317,1
332,413,2
179,154,2
300,63,1
184,171,2
232,304,1
311,393,2
60,172,2
99,170,2
