0,0
0.0078579,0.00046666
0.015716,0.0001486
0.023574,0.0013289
0.031432,0.001492
0.03929,0.0010897
0.047147,0.0016782
0.055005,0.0027354
0.062863,0.002794
0.070721,0.0024313
0.078579,0.0037242
0.086437,0.0011898
0.094295,0.0046139
0.10215,0.0058861
0.11001,0.0028758
0.11787,0.0072559
0.12573,0.0032658
0.13358,0.002926
0.14144,0.010264
0.1493,0.0065495
0.15716,0.0054272
0.16502,0.0058034
0.17287,0.0057295
0.18073,0.0061145
0.18859,0.0097673
0.19645,0.0055447
0.20431,0.015088
0.21216,0.0060117
0.22002,0.018049
0.22788,0.017852
0.23574,0.019792
0.2436,0.012802
0.25145,0.015301
0.25931,0.018665
0.26717,0.014492
0.27503,0.017037
0.28288,0.019384
0.29074,0.0088536
0.2986,0.012864
0.30646,0.011603
0.31432,0.026826
0.32217,0.011658
0.33003,0.016133
0.33789,0.031214
0.34575,0.02318
0.35361,0.019462
0.36146,0.014676
0.36932,0.033484
0.37718,0.02997
0.38504,0.015058
0.3929,0.023645
0.40075,0.037922
0.40861,0.022919
0.41647,0.022377
0.42433,0.042733
0.43219,0.027998
0.44004,0.023731
0.4479,0.035298
0.45576,0.044115
0.46362,0.027596
0.47147,0.02658
0.47933,0.040608
0.48719,0.027828
0.49505,0.050423
0.50291,0.033351
0.51076,0.02493
0.51862,0.053499
0.52648,0.033568
0.53434,0.056181
0.5422,0.033602
0.55005,0.058364
0.55791,0.031018
0.56577,0.055326
0.57363,0.048797
0.58149,0.036592
0.58934,0.03744
0.5972,0.034099
0.60506,0.054083
0.61292,0.054799
0.62077,0.043641
0.62863,0.049968
0.63649,0.038425
0.64435,0.055501
0.65221,0.070881
0.66006,0.039982
0.66792,0.038325
0.67578,0.074797
0.68364,0.05099
0.6915,0.080557
0.69935,0.081156
0.70721,0.056908
0.71507,0.052862
0.72293,0.064471
0.73079,0.086297
0.73864,0.064021
0.7465,0.052484
0.75436,0.086442
0.76222,0.050343
0.77008,0.080035
0.77793,0.089342
0.78579,0.07287
0.79365,0.080059
0.80151,0.073959
0.80936,0.078694
0.81722,0.066606
0.82508,0.084927
0.83294,0.052781
0.8408,0.088437
0.84865,0.076047
0.85651,0.10555
0.86437,0.072626
0.87223,0.058765
0.88009,0.10925
0.88794,0.079925
0.8958,0.10926
0.90366,0.063229
0.91152,0.057923
0.91938,0.096806
0.92723,0.099722
0.93509,0.082158
0.94295,0.098298
0.95081,0.10995
0.95867,0.081224
