771,421,2
343,223,1
958,657,1
982,219,1
393,271,1
892,33,1
487,169,1
445,25,1
375,663,1
825,768,1
738,646,1
91,721,1
829,279,1
547,716,1
300,356,2
743,585,2
216,202,1
113,200,1
718,30,1
256,530,2
136,579,1
762,542,2
705,644,1
697,7,1
830,222,1
468,503,2
997,666,1
83,198,1
273,78,1
734,247,1
256,606,1
256,480,2
142,533,2
314,503,1
367,538,1
278,36,1
620,145,1
577,534,1
341,426,2
8,256,1
199,639,1
286,566,1
187,111,1
463,147,1
148,166,1
420,743,1
799,655,1
610,214,1
781,251,1
141,677,1
162,453,2
411,470,1
88,375,2
791,311,2
766,513,2
864,524,2
841,343,2
382,95,1
100,122,1
386,461,1
538,590,1
750,672,1
546,603,1
848,204,2
217,380,2
795,305,2
539,713,1
339,268,2
723,245,1
327,46,1
55,285,2
514,90,1
75,339,2
64,385,2
638,557,1
833,141,1
975,229,1
204,321,2
721,121,1
627,538,1
694,352,2
799,68,1
16,175,1
814,55,1
789,78,1
506,614,1
819,141,1
286,736,1
648,166,1
894,300,2
709,55,1
431,535,1
547,460,2
518,246,2
219,440,2
446,103,1
858,512,2
260,439,2
867,748,1
749,667,1
317,40,1
210,462,2
354,709,1
379,554,1
603,361,2
656,48,1
741,278,2
52,119,1
842,320,2
499,199,2
337,332,2
976,654,1
669,610,1
417,544,1
111,724,1
39,685,1
390,66,1
998,646,1
924,438,2
749,700,1
300,628,1
808,607,1
250,347,2
424,177,1
539,16,1
353,494,1
772,454,2
84,179,1
361,584,1
398,712,1
931,343,2
424,608,1
859,589,1
656,513,1
401,704,1
1010,738,1
396,670,1
255,445,2
411,18,1
594,172,1
885,72,1
743,688,1
692,552,1
161,610,1
294,334,2
649,393,2
563,126,1
533,429,2
792,606,1
777,320,2
751,116,1
427,587,1
544,710,1
506,330,2
91,25,1
294,125,1
526,505,2
416,718,1
991,214,1
807,305,2
275,368,2
301,44,1
900,109,1
812,111,1
713,352,2
116,712,1
696,520,1
303,153,1
390,560,1
918,426,2
274,87,1
269,381,2
676,762,1
557,143,1
242,422,2
735,44,1
207,567,2
464,701,1
514,726,1
942,757,1
832,216,1
663,161,1
733,25,1
26,526,1
287,53,1
899,299,2
732,718,1
61,50,1
298,216,1
7,714,1
144,467,2
60,205,1
126,411,2
437,576,1
479,719,1
535,67,1
408,310,2
282,731,1
757,91,1
676,636,1
11,73,1
1014,270,1
391,185,1
678,715,1
604,547,1
778,288,1
223,599,1
868,122,1
287,114,1
977,423,2
619,503,1
640,48,1
487,709,1
562,485,2
140,333,2
706,154,1
452,189,1
862,414,2
668,284,2
697,90,1
46,698,1
485,298,2
778,446,2
837,365,2
75,97,1
1018,632,1
389,158,1
953,625,1
150,391,2
163,583,1
316,106,1
486,177,1
735,403,2
287,454,2
50,665,1
91,505,2
427,82,1
588,99,1
106,565,1
707,618,1
198,196,1
64,387,2
433,216,1
254,239,1
306,553,1
790,569,2
820,305,2
223,481,2
716,461,2
107,735,1
102,767,1
355,645,1
228,176,1
68,743,1
666,329,2
777,707,1
157,666,1
679,567,1
577,589,1
191,476,2
460,169,1
108,88,1
209,71,1
156,25,1
2,118,1
277,311,2
922,137,1
532,718,1
297,540,1
335,688,1
462,613,2
94,379,2
993,211,1
210,44,1
97,710,1
946,96,1
829,73,1
818,519,2
962,579,1
22,631,1
990,210,1
398,135,1
59,510,1
580,561,1
782,361,2
289,643,1
435,246,1
863,451,2
219,109,1
595,372,2
714,23,1
166,171,1
700,564,1
369,298,2
258,359,2
326,575,1
713,265,2
715,717,1
230,440,2
200,319,2
802,259,1
607,330,2
1013,569,1
567,639,1
365,453,2
578,445,2
397,463,1
558,15,1
256,309,2
831,705,1
450,196,1
15,623,1
40,76,1
101,767,1
612,22,1
348,86,1
467,110,1
223,32,1
250,197,1
530,740,1
537,756,1
374,281,1
952,325,2
170,240,2
910,631,1
708,471,1
341,395,2
248,57,1
219,709,1
669,652,1
369,527,1
860,480,2
281,304,2
99,399,2
514,713,1
295,712,1
915,243,2
889,736,1
102,763,1
808,333,2
377,114,1
678,674,1
532,491,2
740,160,1
983,438,2
309,123,1
603,188,1
211,31,1
503,370,2
603,676,1
7,357,1
993,30,1
210,467,2
649,8,1
710,308,2
949,665,1
635,283,1
569,585,1
233,375,2
959,125,1
132,53,1
33,715,1
997,747,1
637,342,2
179,190,2
363,69,1
923,459,2
1007,228,1
302,531,1
187,85,1
361,404,2
913,341,2
802,454,2
353,362,2
1010,58,1
410,363,2
374,330,2
533,162,1
547,3,1
674,218,1
840,765,1
659,493,1
374,209,1
911,327,2
694,159,1
183,498,2
952,190,1
63,310,2
557,673,1
108,183,1
819,297,2
463,383,2
629,463,1
210,347,2
328,687,1
958,216,1
131,152,1
609,459,2
75,330,2
139,439,2
605,287,1
844,236,1
727,172,1
773,249,1
825,571,2
672,728,1
340,407,2
633,765,1
455,144,1
47,642,1
467,415,2
958,373,2
683,715,1
476,425,2
742,599,2
17,10,1
334,102,1
815,625,1
820,754,1
240,175,1
376,423,2
877,653,1
19,118,1
5,94,1
118,399,2
717,536,1
554,608,2
621,461,2
131,754,1
560,344,2
379,345,2
525,14,1
991,266,1
733,379,2
616,50,1
832,619,1
605,589,1
740,678,1
769,715,1
897,527,2
876,71,1
239,327,2
540,594,1
191,300,2
920,130,1
838,291,2
143,712,1
641,46,1
510,86,1
656,283,1
181,748,1
835,381,2
1023,527,1
830,288,2
431,564,1
323,165,1
703,4,1
68,716,1
690,416,2
581,533,1
450,513,2
934,553,1
838,119,1
21,103,1
139,376,2
639,501,1
40,538,1
570,600,1
330,18,1
449,47,1
606,602,1
608,301,2
479,606,1
248,374,2
882,533,2
84,501,2
726,123,1
278,308,2
662,443,2
1008,195,1
270,157,1
843,90,1
91,285,2
642,555,1
322,160,1
815,632,1
86,640,1
806,92,1
419,640,1
386,768,1
968,517,1
663,499,1
627,189,1
536,628,1
576,256,1
500,41,1
213,733,1
729,298,2
995,485,1
436,594,1
716,342,2
636,597,1
566,472,2
250,49,1
385,757,1
48,765,1
971,572,1
759,423,2
516,209,2
297,477,2
949,682,1
658,158,1
539,432,2
707,189,1
224,626,1
303,703,1
626,73,1
97,101,1
647,243,1
427,115,1
959,93,1
525,270,2
838,697,1
488,180,1
95,408,2
88,325,2
366,308,2
639,30,1
1004,13,1
192,99,1
387,163,1
935,163,1
200,98,1
415,470,2
883,686,1
974,88,1
92,408,2
651,32,1
994,687,1
383,453,2
151,274,2
841,308,2
98,89,1
661,526,1
156,494,2
145,491,2
955,169,1
748,285,2
50,28,1
304,464,2
837,616,1
255,395,2
355,485,1
144,457,2
58,748,1
578,130,1
562,438,2
578,217,1
918,128,1
739,628,1
216,693,1
463,307,2
58,33,1
729,758,1
77,518,1
11,212,1
774,206,1
764,140,1
525,211,2
447,593,1
215,332,2
916,281,2
963,768,1
872,431,2
911,36,1
581,276,2
485,740,1
938,370,2
421,102,1
411,463,2
382,5,1
782,174,1
870,586,1
105,291,2
932,274,2
698,53,1
980,60,1
869,602,1
764,387,2
121,736,1
680,498,1
488,4,1
237,92,1
26,87,1
603,309,2
37,610,1
484,713,1
513,536,2
309,556,1
611,185,1
402,650,1
408,189,1
244,478,2
610,17,1
337,433,2
13,560,1
50,12,1
861,115,1
93,28,1
659,658,1
938,323,2
510,345,2
766,101,1
137,542,2
638,376,2
660,685,1
218,704,1
756,625,1
943,470,2
637,361,2
256,400,2
804,630,1
771,542,2
781,109,1
662,439,2
906,334,2
677,716,1
610,384,2
991,370,2
120,755,1
495,700,1
786,736,1
723,731,1
720,715,1
231,167,1
767,418,2
294,227,1
704,10,1
118,706,1
120,536,2
478,465,2
758,401,2
914,669,1
1016,680,1
537,749,1
449,206,1
664,487,1
195,234,1
539,616,1
34,483,1
763,343,2
579,291,2
200,766,1
549,362,2
811,519,2
846,444,2
708,689,1
560,203,1
329,498,1
403,243,1
1012,669,1
305,434,2
947,423,2
688,180,1
795,300,2
111,562,1
512,633,1
704,250,2
450,389,2
698,3,1
461,305,2
812,312,2
8,543,1
237,703,1
568,573,2
905,487,2
245,417,2
1009,344,1
918,157,1
5,444,1
373,286,1
416,543,1
76,649,1
729,587,1
234,453,2
540,25,1
706,404,2
462,556,2
926,747,1
78,60,1
259,610,1
319,713,1
452,12,1
569,323,2
686,478,1
520,662,1
909,101,1
8,260,1
832,554,2
490,743,1
504,613,1
70,441,2
647,541,1
300,373,2
343,392,2
49,612,1
594,278,1
844,527,2
876,560,1
321,2,1
436,732,1
521,252,2
977,381,2
228,452,2
310,173,1
797,623,1
405,189,1
396,679,1
501,134,1
764,401,2
31,324,2
687,755,1
950,82,1
214,247,1
492,342,2
615,399,2
1017,533,1
84,20,1
243,526,2
346,431,2
795,134,1
229,43,1
32,575,1
611,483,1
617,37,1
901,3,1
485,693,1
50,352,2
705,466,1
777,584,2
148,110,1
364,516,1
73,359,2
749,507,2
784,679,1
187,459,2
324,275,2
616,708,1
117,646,1
109,81,1
821,594,1
533,435,2
9,631,1
607,171,1
905,108,1
126,222,2
485,26,1
433,468,2
320,259,2
573,723,1
420,235,1
730,734,1
962,748,1
527,747,1
207,601,1
908,46,1
130,698,1
622,323,2
407,164,1
1004,394,2
957,291,2
70,494,2
830,626,1
323,277,2
544,116,1
275,510,2
90,448,2
438,728,1
782,288,1
208,495,2
557,92,1
353,534,1
912,688,1
540,202,1
459,261,2
409,596,1
73,627,1
540,762,1
735,178,1
147,477,2
42,491,1
657,668,1
755,719,1
187,14,1
8,6,1
411,749,1
538,629,1
187,102,1
996,158,1
240,308,2
457,555,2
142,206,2
66,660,1
261,564,2
340,124,1
98,524,1
342,523,1
624,58,1
126,501,2
934,632,1
441,155,1
265,332,2
323,704,1
401,385,2
905,347,2
466,43,1
28,181,1
702,209,1
177,172,1
491,424,2
891,27,1
1022,113,1
902,727,1
520,15,1
935,381,2
568,22,1
599,86,1
371,154,1
908,464,2
805,164,1
327,262,2
237,508,2
25,412,2
51,374,2
110,376,2
320,683,1
590,684,1
943,197,1
723,106,1
685,753,1
811,86,1
242,188,1
903,727,1
765,197,1
128,382,2
389,211,1
122,617,1
104,489,2
71,691,1
619,167,1
94,247,2
242,226,1
367,2,1
104,440,2
275,206,1
797,591,1
821,352,2
710,636,1
968,548,1
17,314,1
918,293,2
305,97,1
529,427,2
104,215,1
827,271,1
713,740,1
182,177,1
668,290,2
757,239,1
328,124,1
702,218,1
305,376,2
565,506,2
137,341,2
836,501,2
588,317,2
512,642,1
92,667,1
855,227,2
522,35,1
212,399,2
65,626,1
697,550,1
767,742,1
547,25,1
562,227,1
216,242,1
702,76,1
957,600,1
532,101,1
599,44,1
110,81,1
122,251,2
506,444,2
246,36,1
725,640,1
301,599,1
530,296,2
664,747,1
91,762,1
328,26,1
257,60,1
860,626,1
302,192,1
110,270,2
987,30,1
923,473,2
383,553,1
858,127,1
965,683,1
37,163,1
1007,435,1
852,223,2
438,496,1
358,192,1
370,221,1
836,392,2
442,111,1
238,645,1
130,236,2
265,37,1
480,84,1
403,582,1
302,354,2
173,615,1
528,304,2
877,518,2
354,227,1
800,512,2
61,575,1
861,447,2
280,67,1
360,530,1
735,533,1
608,652,1
992,730,1
156,159,1
590,602,1
309,674,1
630,640,1
129,395,2
141,388,2
615,312,2
314,173,1
361,720,1
360,627,1
429,679,1
559,744,1
680,450,2
406,447,2
443,674,1
91,611,1
447,702,1
688,600,1
770,735,1
624,548,1
585,725,1
365,234,1
931,302,2
312,677,1
941,530,1
470,231,1
607,290,2
197,467,2
637,259,1
597,392,2
824,184,1
149,729,1
310,283,2
209,259,1
423,304,2
96,685,1
704,158,1
490,628,1
866,63,1
466,85,1
270,309,2
10,302,1
637,303,2
749,408,2
586,590,1
58,640,1
17,679,1
603,548,1
613,67,1
