1152.265051,17.515280,0.897486,1
820.420559,18.990438,0.914530,1
1078.699720,17.801798,0.896763,1
1578.012648,16.149699,0.889377,1
1054.417860,17.900676,0.891938,1
843.647113,18.869195,0.901734,1
1105.208693,17.696361,0.888328,1
1121.580588,17.632499,0.900597,1
1188.370004,17.381287,0.883222,1
1465.110328,16.472100,0.875916,1
1474.711678,16.443732,0.874884,1
1303.228985,16.980596,0.887440,1
1248.334787,17.167493,0.876694,1
1326.783195,16.902804,0.877729,1
1335.194963,16.875357,0.879156,1
1611.809428,16.057667,0.875455,1
1156.769991,17.498333,0.877541,1
1224.936655,17.249667,0.886424,1
1278.338484,17.064345,0.879341,1
1567.861828,16.177726,0.879219,1
792.569167,19.140432,0.893905,1
868.160759,18.744802,0.894120,1
876.371607,18.703921,0.899485,1
1245.399426,17.177717,0.886061,1
1215.962901,17.281600,0.882043,1
1079.362899,17.799129,0.884026,1
1221.011873,17.263605,0.883732,1
1313.240627,16.947361,0.889797,1
928.195902,18.454407,0.901605,1
917.387266,18.505277,0.894475,1
876.199405,18.704774,0.904429,1
1280.239651,17.057891,0.888602,1
895.670615,18.609320,0.894951,1
1049.146016,17.922444,0.888893,1
930.659190,18.442897,0.893924,1
1253.332106,17.150142,0.890754,1
933.612097,18.429139,0.906265,1
844.974071,18.862370,0.909565,1
742.420256,19.424305,0.915684,1
1012.673673,18.076108,0.912111,1
866.801366,18.751608,0.910014,1
657.133359,19.954268,0.917907,1
1029.131941,18.006093,0.896321,1
1226.947005,17.242546,0.893913,1
1263.213900,17.116035,0.885164,1
1194.233632,17.359911,0.889287,1
1032.797300,17.990653,0.901961,1
1335.395778,16.874704,0.891810,1
825.150813,18.965470,0.876839,1
806.360921,19.065509,0.893246,1
909.561481,18.542483,0.879645,1
1221.773091,17.260898,0.870324,1
591.644708,20.410194,0.907799,1
810.656498,19.042435,0.898939,1
697.178157,19.697366,0.902162,1
1025.609225,18.020984,0.885893,1
741.571767,19.429272,0.913315,1
769.717711,19.267489,0.909338,1
734.234842,19.472454,0.912866,1
895.560561,18.609854,0.914274,1
815.725143,19.015365,0.889352,1
1030.295367,18.001186,0.882525,1
792.070961,19.143163,0.895843,1
1059.738010,17.878818,0.884745,1
863.430090,18.768532,0.884805,1
772.032422,19.254448,0.898417,1
853.503235,18.818752,0.890493,1
1304.488262,16.976402,0.881156,1
2183.053619,14.740160,0.786125,1
1015.692631,18.063181,0.874969,1
1022.491322,18.034207,0.874548,1
1062.119735,17.869069,0.880890,1
2171.910942,14.762383,0.813449,2
1704.762287,15.814165,0.845228,2
1725.979473,15.760447,0.848406,2
2869.647993,13.552517,0.787704,2
1574.966929,16.158089,0.852997,2
843.313201,18.870915,0.905143,2
953.884116,18.335847,0.899224,2
1365.907451,16.776591,0.876790,2
851.451193,18.829206,0.902623,2
1002.612042,18.119474,0.903113,2
917.411221,18.505163,0.900005,2
1181.091772,17.407967,0.892701,2
477.855321,21.337839,0.933260,2
544.644744,20.769670,0.930208,2
565.520342,20.606321,0.929711,2
698.489737,19.689203,0.927948,2
1019.190018,18.048252,0.899857,2
956.496222,18.323971,0.900328,2
1024.555355,18.025449,0.896469,2
1303.493939,16.979713,0.893506,2
867.297114,18.749125,0.905680,2
778.388955,19.218837,0.912619,2
785.803826,19.177662,0.909857,2
884.287258,18.664870,0.904465,2
996.044040,18.148018,0.881455,2
803.179199,19.082679,0.890781,2
1073.522933,17.822690,0.878839,2
1468.244040,16.462821,0.872917,2
799.096990,19.104809,0.922270,2
526.865914,20.913803,0.932474,2
675.132185,19.836915,0.916921,2
974.601084,18.242535,0.919919,2
615.143312,20.241041,0.930846,2
492.269252,21.208777,0.932416,2
514.072049,21.020564,0.931008,2
1010.603996,18.084993,0.913309,2
466.663617,21.440764,0.935580,2
577.678957,20.513938,0.924367,2
585.082118,20.458635,0.923693,2
832.402562,18.927470,0.920574,2
659.188035,19.940710,0.916113,2
425.969122,21.837022,0.935742,2
470.206233,21.407920,0.932450,2
822.632618,18.978744,0.919390,2
1110.238094,17.676642,0.874029,2
904.458114,18.566919,0.892664,2
987.311637,18.186261,0.885301,2
1212.411723,17.294302,0.882455,2
775.095438,19.237252,0.881664,2
672.331350,19.854970,0.894968,2
743.812005,19.416172,0.886734,2
1008.375986,18.094579,0.886077,2
949.542467,18.355660,0.890042,2
750.067774,19.379799,0.897096,2
732.633996,19.481933,0.906456,2
976.051607,18.236076,0.900027,2
922.250834,18.482313,0.895046,2
828.371325,18.948553,0.891953,2
910.666093,18.537212,0.890136,2
1257.063412,17.137232,0.880297,2
1132.166011,17.591702,0.883653,2
904.037072,18.568941,0.893334,2
879.845068,18.686742,0.893895,2
1128.116422,17.607264,0.890473,2
920.820166,18.489055,0.902530,2
843.228211,18.871352,0.903980,2
906.940463,18.555016,0.899532,2
1264.575495,17.111356,0.889520,2
1101.584987,17.710624,0.888008,2
1118.465292,17.644578,0.882668,2
1154.286476,17.507668,0.879891,2
1397.663536,16.676777,0.873779,2
934.809233,18.423574,0.894876,2
637.580819,20.085451,0.906335,2
650.603366,19.997641,0.911144,2
1016.486787,18.059786,0.893175,2
1069.718718,17.838108,0.874653,2
767.839775,19.278098,0.898435,2
838.860655,18.893905,0.894812,2
1239.093712,17.199762,0.885018,2
692.553526,19.726270,0.910034,2
715.073248,19.587298,0.918371,2
748.278311,19.390172,0.907997,2
757.749176,19.335549,0.904054,2
1067.836637,17.845755,0.874830,2
1109.266702,17.680444,0.878062,2
980.508311,18.216291,0.881975,2
1192.178237,17.367392,0.870239,2
1589.886053,16.117144,0.864284,2
1773.065256,15.643556,0.858400,2
1179.402699,17.414182,0.888018,2
1414.177166,16.625765,0.889541,2
1296.132907,17.004308,0.876832,2
1150.842222,17.520646,0.894716,2
951.764096,18.345510,0.904335,2
1441.594525,16.542372,0.885071,2
794.492531,19.129905,0.903412,2
703.414651,19.658690,0.917024,2
757.664757,19.336033,0.913201,2
927.363131,18.458305,0.908632,2
912.013174,18.530792,0.883323,2
778.090002,19.220505,0.898239,2
799.426378,19.103019,0.893726,2
1057.776132,17.886866,0.895312,2
631.504542,20.127039,0.916966,2
661.922294,19.922734,0.917682,2
609.989703,20.277579,0.917815,2
988.489207,18.181084,0.904620,2
1142.557803,17.552022,0.893789,2
1068.945248,17.841249,0.896542,2
1161.133074,17.481984,0.893719,2
1331.510009,16.887359,0.892398,2
790.633223,19.151053,0.903759,2
621.034692,20.199645,0.919877,2
671.785672,19.858496,0.917812,2
984.170017,18.200102,0.900376,2
1039.407366,17.962946,0.891119,2
1574.979246,16.158055,0.865602,2
1127.575210,17.609348,0.885881,2
1647.050907,15.963733,0.868732,2
765.378981,19.292038,0.913224,2
817.305598,19.006959,0.912997,2
642.848768,20.049715,0.922969,2
911.509850,18.533190,0.911849,2
904.780692,18.565370,0.897239,2
649.751802,20.003329,0.919170,2
530.694302,20.882359,0.931432,2
689.910115,19.742878,0.926319,2
1160.627720,17.483874,0.871008,2
1312.606202,16.949459,0.856215,2
1299.751394,16.992201,0.854276,2
1479.785809,16.428815,0.857293,2
908.712161,18.546540,0.884507,2
1055.302635,17.897033,0.871862,2
903.648357,18.570809,0.886122,2
1307.718374,16.965661,0.871539,2
1616.685332,16.044549,0.830571,2
666.889430,19.890265,0.896457,2
710.028779,19.618044,0.893607,2
896.064755,18.607410,0.886105,2
838.163173,18.897518,0.874581,2
701.862326,19.668284,0.894882,2
669.651344,19.872316,0.905386,2
912.697556,18.527535,0.900347,2
738.687012,19.446199,0.893551,2
927.004206,18.459987,0.885095,2
718.709691,19.565269,0.902575,2
928.876027,18.451226,0.889035,2
626.878861,20.158967,0.900339,2
612.453182,20.260075,0.898987,2
583.746345,20.468562,0.900804,2
696.590614,19.701027,0.890238,2
1767.011384,15.658410,0.863222,2
1144.910703,17.543087,0.880641,2
988.618084,18.180518,0.886855,2
1393.727983,16.689023,0.885392,2
535.426577,20.843804,0.927546,2
785.041146,19.181879,0.915714,2
540.199255,20.805264,0.929918,2
728.236169,19.508081,0.922178,2
683.754560,19.781801,0.919192,2
789.052651,19.159744,0.917235,2
674.780935,19.839176,0.923508,2
814.437532,19.022226,0.925450,2
794.243801,19.131265,0.909239,2
1024.889539,18.024033,0.894317,2
889.417221,18.639748,0.899063,2
1194.916878,17.357427,0.892851,2
1050.635148,17.916284,0.891222,2
1073.189290,17.824040,0.885365,2
1056.261302,17.893090,0.890452,2
1435.424724,16.560999,0.879046,2
858.662244,18.792580,0.905384,2
688.702512,19.750487,0.911549,2
851.948637,18.826669,0.900614,2
1034.571066,17.983200,0.909895,2
714.756049,19.589225,0.902072,2
866.008354,18.755583,0.895261,2
778.736928,19.216896,0.894722,2
1282.738097,17.049424,0.879312,2
1131.478565,17.594340,0.895287,2
863.091725,18.770234,0.913197,2
1089.300291,17.759327,0.895788,2
1354.985454,16.811457,0.896782,2
1028.888206,18.007122,0.889724,2
866.391069,18.753664,0.897843,2
904.980906,18.564409,0.899538,2
1429.699807,16.578355,0.876460,2
918.025870,18.502254,0.892109,2
882.273156,18.674773,0.893935,2
720.017635,19.557372,0.903754,2
1629.845513,16.009339,0.858423,2
905.100942,18.563833,0.881268,2
640.960618,20.062490,0.914655,2
582.564332,20.477365,0.908532,2
951.159501,18.348270,0.891896,2
1263.377957,17.115471,0.866189,2
1128.362008,17.606319,0.873307,2
1395.731545,16.682785,0.858137,2
1366.941075,16.773306,0.886219,2
1101.229669,17.712025,0.865374,2
1311.722654,16.952383,0.860120,2
962.739864,18.295714,0.874842,2
1418.792494,16.611615,0.850774,2
784.681741,19.183868,0.913008,2
1133.135593,17.587985,0.889968,2
770.642231,19.262276,0.915558,2
1280.002043,17.058697,0.898006,2
846.100386,18.856585,0.899305,2
638.949713,20.076137,0.913605,2
685.961979,19.767803,0.908901,2
860.693887,18.782316,0.905556,2
564.178856,20.616636,0.909981,2
736.164218,19.461057,0.911545,2
630.821162,20.131741,0.919013,2
755.760880,19.346960,0.920533,2
960.160513,18.307365,0.880491,2
887.635617,18.648456,0.888789,2
915.055568,18.516329,0.881196,2
1324.259221,16.911074,0.873157,2
1397.849488,16.676199,0.856530,2
1194.034950,17.360633,0.857790,2
1418.017566,16.613987,0.848972,2
1551.986394,16.221925,0.867175,2
1874.375586,15.402237,0.788726,2
1572.490742,16.164923,0.815627,2
1675.108917,15.890373,0.817233,2
2319.461585,14.476932,0.794216,2
